fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,total_acidity,average_acidity,total_minerals,average_minerals,non_free_sulfur_dioxide,percentage_free_sulfur,percentage_salt_sulfur
0.11087846709059086,0.0,1.1573039145811115,0.7037895720212459,0.0,0.0,0.22062596574306942,0.0,0.0,0.0,0.4512972353687915,0.6040323438887757,0.0,0.0,0.0,0.0,0.42392542426640445,0.0,0.0
1.1524225564739448,0.30183947088720536,1.2530227288684743,0.0,0.0,0.0,0.0,0.15992655696950941,0.6385686238873615,2.2880204855275945,2.410377795945694,0.0,1.1504882060571693,1.1504882060571693,2.0191170028125036,2.0191170028125036,0.0,1.5109633557100581,0.9334095024474478
0.0,0.0,0.0,0.0,0.0,0.0,0.6487774207302038,0.0,0.9087195826279095,1.7589559975521123,1.3060708157882372,0.6040323438887757,0.0,0.0,1.4217234177245597,1.4217234177245597,1.0241470018306893,0.0,0.22518391180355213
0.0,0.30183947088720536,0.014279108741110751,1.0113607084983118,0.0,0.42651237596373004,0.316903883541224,0.0,0.0,0.0,1.031396331616135,0.6040323438887757,0.0,0.0,0.0,0.0,0.23025955241387913,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.157464384137036,0.8772936671378806,0.0,1.0825141164361223,0.0,1.8736224272142952,0.6040323438887757,0.0,0.0,0.0,0.0,0.646459479534939,0.17545619628561196,0.0
3.5708537118937196,0.30183947088720536,2.449525790977041,0.0,0.7803508920860658,0.0,0.0,1.662151203287312,0.0,0.5544965735077318,0.6935108962461645,0.0,3.486905504768235,3.486905504768235,0.6598823989040095,0.6598823989040095,0.0,0.531774643501788,0.730325786402931
0.0,0.0,0.38059599510422676,0.0,0.0,1.0090810495903955,0.0,0.0,1.1501748549794735,0.0,0.909219055185326,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,1.0915105536030079,0.0
0.004778936433111419,1.3667457270436634,0.0,0.0,0.9821851363592812,0.0,0.0,0.6708997502914104,0.9910796956726453,0.27718313622178364,0.0,0.0,0.17281877798607237,0.17281877798607237,0.4566727536846955,0.4566727536846955,0.0,0.3400834436348456,0.36205016376872895
0.0,0.30183947088720536,0.0,0.16748009172711964,0.0,0.8393128815521791,0.6398349032894342,0.0,0.3941977547817169,0.0,0.9234492530775973,0.6040323438887757,0.0,0.0,0.0,0.0,0.4733661533781497,0.0998751755962734,0.0
0.0,0.0,1.8855968987556375,0.0,2.04592997817251,1.764828052208334,0.543305316719074,0.0,0.0,0.0,0.0,0.5896727497718769,0.0,0.0,0.0,0.0,0.0,1.1070924342446231,0.0
0.0,0.0,0.14875261531052275,0.0,0.0,3.7367346059201694,0.9763323582759144,0.0,1.0035983376507187,2.3046084185431313,1.123702523115593,0.6040323438887757,0.0,0.0,1.9772469269297157,1.9772469269297157,0.0,2.2730208405734453,0.0
0.0,0.8082652075651489,0.0,0.0,0.32687104588238225,0.0,0.0,0.0,1.1335159946611717,1.1885489718291824,1.4249742651913053,0.0,0.0,0.0,1.126215609441708,1.126215609441708,0.0,1.6632025086724243,0.659309409767326
0.0,0.0,0.0,0.008830069673026908,0.0,0.0,0.0,0.0,0.0,0.0,1.2494204666343534,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.6507610436741975
0.0,0.0,0.6079280770244645,0.1554978000831261,0.0,0.37693417273535684,0.06556612509658422,0.0,0.0,0.0,1.3061569150618952,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.20695113815064936,0.0
0.18171866585007612,0.0,0.0,0.0,0.0,0.29646841547341823,0.0,0.0,0.0,0.0,0.9947265491593477,0.6040323438887757,0.07159886955174716,0.07159886955174716,0.0,0.0,0.0,1.0864132389042178,0.0
0.0,0.27833346221440697,0.6100414972282107,0.0,0.0,0.2224616325046063,0.04868345687513917,0.0,0.8614250188888697,0.2732334595724245,0.8782426238753946,0.6040323438887757,0.0,0.0,0.12675346896680545,0.12675346896680545,0.0,0.038267456163338785,0.0
0.0,0.0,0.5356040001918064,0.0,0.0,0.7419235939202308,0.14628140176457155,0.0,0.0,0.0,1.4833568630630989,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.5370468669662729,0.0
0.0,0.0,0.15632114329487923,0.0,0.0,0.18095860910106723,0.0,0.0,0.7794457984522244,0.44614256624204024,1.7014015113581482,0.6040323438887757,0.0,0.0,0.2457966317037084,0.2457966317037084,0.0,0.31039074353389334,0.0
0.0,0.0,0.0,0.0,0.0,0.273418988091458,0.0,0.0,0.5829580102668502,0.0,0.5964467758824229,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.4052331421412047,0.0
0.0,0.0,0.0,0.0,0.0,0.5980292401357045,0.4318978536071175,0.0,0.41352698541901084,0.0,1.9420398313969844,0.6040323438887757,0.0,0.0,0.0,0.0,0.3073141461294337,0.05772108112895087,0.0
1.4674111108002459,0.0,1.425166158198624,0.0,0.436679630605085,0.0,0.0,0.47240583345582726,0.0,3.8450123490684023,1.205493120680859,0.0,1.3821287673851905,1.3821287673851905,3.5104133226730245,3.5104133226730245,0.0,0.6615746609001332,3.3489914938508027
1.1927412259583758,0.0,0.8311887335060998,0.0,0.0,1.0422877564307416,0.1747480574438528,0.0,0.0,0.0,0.16693288600700368,0.6040323438887757,1.0441073912559284,1.0441073912559284,0.0,0.0,0.0,0.8908342749746043,0.0
0.0,0.0,0.580153036638307,0.4901702082214244,0.0,0.024214901431893143,0.0,0.0,0.0,0.39268968825345163,1.7287629300452108,0.6040323438887757,0.0,0.0,0.19101919403566445,0.19101919403566445,0.0,0.0,0.0
0.0,0.0,0.391107390529324,0.0,0.0,0.0739747752030249,0.0,0.0,0.0,0.0,2.3295505778630963,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.7031392514585214,0.0
0.0,0.8922969919289702,0.0,0.0,0.0,0.0,0.27247294509678105,0.0,1.009973495434185,1.4890204916083627,2.4685130986091943,0.6040323438887757,0.0,0.0,1.1580350119716791,1.1580350119716791,0.39652544972653947,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6170074160985928,0.0,0.5635331034378441,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.589696073365738,0.2549513509333828,0.0,0.7719882948598126,0.10959403800491269,0.0,0.0,0.0,1.7783405431001218,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.6351590812559988,0.0
0.0,0.0,0.07449271971348027,0.7405564991203726,0.0,0.0,0.0,0.0,0.0,0.0,1.61670913140364,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20825219978988524,0.6375001371551251,0.0,1.7058688386618142,0.0,0.38776753303502765,0.7871808429123958,0.09970201863821834,0.0,0.0,1.0379144405608476,0.6040323438887757,0.27964546272583823,0.27964546272583823,0.0,0.0,0.8325763039582951,0.0,0.0
0.0,0.11045816820771215,0.0,0.0,0.0,0.0,0.4557844802283819,0.0,0.0,0.0,1.3190466600118085,0.6040323438887757,0.0,0.0,0.0,0.0,0.7271894158456889,0.0,0.0
0.3775668603110659,0.0,1.1878567255109882,0.0,0.0,0.34015571392562405,0.0,0.0,0.0,0.0,0.8180286927863911,0.6040323438887757,0.32924332384576405,0.32924332384576405,0.0,0.0,0.0,0.32833999440706196,0.0
1.311301331127085,0.30183947088720536,0.014279108741110751,0.0495555110980136,0.7674348385697701,0.0,0.0,1.4685398918906742,0.931259721199261,1.4890204916083627,0.031043930527040974,0.0,1.303979082432016,1.303979082432016,1.4875858224136642,1.4875858224136642,0.0,0.0,1.2701063832331256
0.0,0.0,0.1927424631716952,1.8246335821452548,0.0,0.831386048004427,0.3350573127724341,0.14570756573695173,0.8663889358146278,0.0,1.4222015255046059,0.6040323438887757,0.0,0.0,0.0,0.0,0.095834615160301,0.40155236909296965,0.0
0.0,0.0,0.5521731350187583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1614057242737859,0.6040323438887757,0.0,0.0,0.0,0.0,0.03673688253303435,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.18941011151500287,0.0,0.0,0.0,0.0,0.706049061279376,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.06970896600968107,0.0
0.0,0.0,0.14875261531052275,0.0,0.0,3.7687213889925197,0.9731283772102011,0.0,0.9910796956726453,2.2929967693011384,1.0915095020933991,0.6040323438887757,0.0,0.0,1.9669281733598973,1.9669281733598973,0.0,2.305122149102477,0.0
0.0,0.0,0.0,0.10222578048690778,0.0,0.0,0.0,0.0,0.0,0.0,0.7685288047527825,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.01707128635806121
0.0,0.0,0.0,0.0,0.0,0.18370715385849523,0.12786019146481298,0.0,0.6500821404715367,0.45820395512856016,1.5536905720109895,0.6040323438887757,0.0,0.0,0.22217509522775508,0.22217509522775508,0.08839201885875891,0.0,0.0
0.0,0.0,0.4119471958361608,0.0,0.0,0.0,0.0,0.0,0.0,0.7947107577996952,0.8237435584466265,0.6040323438887757,0.0,0.0,0.5812835062588061,0.5812835062588061,0.0,0.0,0.4086835568792634
0.0,0.0,0.0,0.0,0.0,1.125232233908494,0.7721037067382224,0.0,0.6728033082103745,0.0,1.3780619221141406,0.6040323438887757,0.0,0.0,0.0,0.0,0.527604314869814,0.24194117402677545,0.0
0.0,0.0,0.03709895552119181,0.0,0.0,0.8782398172983962,0.3820534573715128,0.0,0.0,0.0,1.8238699362439907,0.6040323438887757,0.0,0.0,0.0,0.0,0.13634382372019077,0.40042778180900984,0.0
0.1827428207886597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2858098735874184,0.6040323438887757,0.1403783968194103,0.1403783968194103,0.0,0.0,0.0,0.2300292260365684,0.0
0.0,0.30183947088720536,0.0,0.0,0.0,0.5563659348218185,0.4631560636564025,0.0,0.6221066715411913,0.0,1.5370812882418927,0.6040323438887757,0.0,0.0,0.0,0.0,0.3625152740533745,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1679169921463504,0.6040323438887757,0.0,0.0,0.0,0.0,0.09135138306457535,0.0,0.09796393197060045
0.0,0.0,0.4512101249484017,0.8017117663985537,0.0,0.273418988091458,0.2325728950112722,0.0,0.0,0.0,0.4094067626358696,0.6040323438887757,0.0,0.0,0.0,0.0,0.18434849654028024,0.0,0.0
0.0,0.30183947088720536,0.0,0.0,0.0,0.0,0.0,0.0,0.019184257234897917,0.0,2.296124241879905,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.21474381740033455
0.0,0.0,0.0,0.0,0.0,0.552800620970697,0.29598658003652195,0.0,1.124935695070445,0.0,0.20091040661018175,0.6040323438887757,0.0,0.0,0.0,0.0,0.15513686624380138,0.1463163977918642,0.0
0.0,0.41805381480070614,0.0,0.0,0.0,0.0,0.5166317086740742,0.0,0.0,0.0,1.4572330600566008,0.6040323438887757,0.0,0.0,0.0,0.0,0.8029180056601668,0.0,0.0
0.0,0.0,0.492102893325306,0.0,0.0,1.344537486936315,0.3977620208628795,0.0,0.6371372317502743,2.574488234183341,0.0,0.6040323438887757,0.0,0.0,2.249029421531276,2.249029421531276,0.0,0.8738481214108994,0.0
0.0,0.0,1.7769475881335182,0.0,0.0,0.0,0.25817126331387724,0.0,1.8056638393889617,0.43404787818347124,1.3192283808390668,0.6205320460426371,0.0,0.0,0.2666651212658851,0.22795566667602996,0.3641525176501832,0.0,0.0
0.6373964391258491,0.0,0.8211201481575819,1.8505744238449264,0.0,0.7261341028600349,0.5402971235089771,1.935965125351682,0.3676258963825578,1.3615769623608445,0.0,0.6040323438887757,0.5075954612815107,0.5075954612815107,1.1845183778538635,1.1845183778538635,0.39297754406118335,0.08060585357597687,0.0
0.0,0.0,0.0,0.0,0.0,0.8819987949853096,0.38222665090592756,0.0,0.5385767199704884,0.0,1.186481793479837,0.6040323438887757,0.0,0.0,0.0,0.0,0.13510158775949163,0.40217560288951937,0.0
0.0,0.0,0.21947463649993953,0.0,0.0,0.0,0.3435273680227709,0.0,1.1885516092852964,0.0,0.006264415187796808,0.6040323438887757,0.0,0.0,0.0,0.0,0.9053448465539304,0.0,0.8073430849046342
0.0,0.0,0.0,0.0,0.0,0.5743395955039277,0.22607795052868818,0.0,0.0,0.0,1.5360292042609913,0.6040323438887757,0.0,0.0,0.0,0.0,0.059477410892608135,0.2520416078144778,0.0
0.0,0.0,0.921841354078313,0.0,0.0,0.4644927143559109,0.17433675708918966,0.0,1.4976669529045772,0.0,0.0,0.6040323438887757,0.0,0.0,0.0,0.0,0.037484521942951876,0.18673857782311726,0.0
0.0,0.0,0.6420653190506187,0.0,0.0,0.0,0.0,0.0,0.07690627874302658,0.0,1.574916818148872,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03912689645788402,0.0,0.0,0.0,0.008477531150491227,0.0,0.0,0.32003405481292,0.6102491617345819,1.3341196260804657,0.5276033743675543,0.0,0.03693970415432522,0.03693970415432522,1.1873880831486054,1.1873880831486054,0.0,1.394160881867077,0.3303009137242366
0.0,0.0,0.0,0.7911515339938012,0.0,0.8393128815521791,0.4523839756548303,0.0,0.0,0.0,1.2918038450522926,0.6040323438887757,0.0,0.0,0.0,0.0,0.23927683641207073,0.28259732789416464,0.0
1.0079639235730435,0.0,0.27418507385532853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844175307084007,0.6040323438887757,0.9364857914633886,0.9364857914633886,0.0,0.0,0.0,0.0,0.0
1.2369518509687432,0.0,0.8815382384929489,0.0,0.4582389114212964,0.0,0.0,0.23425576896254752,1.1681802969641304,1.4225292134100431,1.2089708708396747,0.0,1.0162581516329032,1.0162581516329032,1.362278164897245,1.362278164897245,0.0,1.5451073866255853,1.1392441365845767
0.060730203308659525,0.0,0.5447034856522761,0.3379520561667015,0.0,0.14765830300561356,0.4308920796654787,0.0,0.0,0.0,1.1890780120750808,0.6040323438887757,0.01911482356565475,0.01911482356565475,0.0,0.0,0.48080651986067624,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.6999580180442628,2.342215740685399,0.0,0.8215423079857144,0.0,0.0,0.5614824139908307,0.0,0.0,0.0,0.0,2.2812812937029987,0.0,0.0
0.0,0.0,0.4632251339860447,0.0,0.0,0.5307262178546583,0.0,0.0,0.0,0.0,1.2213234758850695,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.9537267399930611,0.0
1.0807800531134952,0.8922969919289702,0.0,0.0,0.8803144614796087,0.0,0.0,0.9372293029356916,0.7416981759566104,2.0558088686868037,0.13278933654761968,0.0,1.1539413424659997,1.1539413424659997,2.0154405019070936,2.0154405019070936,0.0,0.9941211267349772,0.30014427709224
0.0,0.0,0.1339431230470408,0.0,0.0,0.7261341028600349,0.5891722818488627,0.0,0.7173915479047993,0.30315020367749973,1.0068829840684987,0.6040323438887757,0.0,0.0,0.17032714703294652,0.17032714703294652,0.454012997855762,0.035415850814232985,0.0
0.0,0.0,0.0,2.1472128330032416,0.0,0.04706143070716952,0.34688819822985406,0.0,0.0,0.0,2.132310454735794,0.6040323438887757,0.0,0.0,0.0,0.0,0.41493478801105654,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09325668529870457,0.0,1.35954974733413,0.0,0.0,0.6040323438887757,0.0,0.0,0.0,0.0,0.15631314359059217,0.0,0.0
0.0,0.0,0.07437142276605321,1.4885196815542754,0.0,0.0,0.0,0.0,0.0,0.0,0.72131131936277,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.08708413141644578,0.0,0.0,0.4950900466616847,0.0,0.0,0.49141309027471547,0.0,0.36150398546959217,0.6040323438887757,0.0,0.0,0.0,0.0,0.0,1.223204089966576,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18782587173960005,0.0,0.0,0.6040323438887757,0.0,0.0,0.0,0.0,0.17340510456245106,0.0,0.0
0.0,0.0,0.3804359848220827,0.0,0.0,0.7122709593493187,0.5359897697832545,0.0,0.7246720262663463,0.20127791575592974,0.0,0.6040323438887757,0.0,0.0,0.08566513660880225,0.08566513660880225,0.39297754406118335,0.06392646801062811,0.0
